$Date,$Time,SCA131TE402PV,SCA141TE402PV,SCA151TE402PV,SCA161TE402PV,SCA171TE402PV,SCA181TE402PV
10/16/25,07:31:23,38.6,43.4,43.4,42.1,40,67
10/16/25,07:32:00,38.6,43.4,43.4,42.1,40,67
10/16/25,07:32:37,38.6,43.4,43.4,42.1,40,67
10/16/25,07:33:14,38.6,43.4,43.4,42.1,40,67
10/16/25,07:33:51,38.6,43.4,43.4,42.1,40,67
10/16/25,07:34:28,38.6,43.4,43.4,42.1,40,67
10/16/25,07:35:05,38.6,43.4,43.4,42.1,40,67
10/16/25,07:35:42,38.6,43.4,43.4,42.1,40,67
10/16/25,07:36:19,38.6,43.4,43.4,42.1,40,67
10/16/25,07:36:56,38.6,43.4,43.4,42.1,40,67
10/16/25,07:37:33,38.6,43.4,43.4,42.1,40,67
10/16/25,07:38:10,38.6,43.4,43.4,42.1,40,67
10/16/25,07:38:47,38.6,43.4,43.4,42.1,40,67
10/16/25,07:39:24,38.6,43.4,43.4,42.1,40,67
10/16/25,07:40:01,38.6,43.4,43.4,42.1,40,67
10/16/25,07:40:38,38.6,43.4,43.4,42.1,40,67
10/16/25,07:41:15,38.6,43.3,43.3,42,40,67
10/16/25,07:41:52,38.6,43.3,43.3,42,40,67
10/16/25,07:42:29,38.6,43.3,43.3,42,40,67
10/16/25,07:43:06,38.6,43.3,43.3,42,40,67
10/16/25,07:43:43,38.6,43.3,43.3,42,40,67
10/16/25,07:44:20,38.6,43.3,43.3,42,40,67
10/16/25,07:44:57,38.6,43.3,43.3,42,40,67
10/16/25,07:45:34,38.6,43.3,43.3,42,40,67
10/16/25,07:46:11,38.6,43.3,43.3,42,40,67
10/16/25,07:46:48,38.6,43.3,43.3,42,40,67
10/16/25,07:47:25,38.6,43.3,43.3,42,40,67
10/16/25,07:48:02,38.6,43.3,43.3,42,40,67
10/16/25,07:48:39,38.6,43.3,43.3,42,40,67
10/16/25,07:49:16,38.6,43.3,43.3,42,40,67
10/16/25,07:49:53,38.6,43.3,43.3,42,40,67
10/16/25,07:50:30,38.6,43.3,43.3,42,40,67
10/16/25,07:51:07,38.6,43.3,43.2,42,39.9,67
10/16/25,07:51:44,38.6,43.3,43.2,42,39.9,67
10/16/25,07:52:21,38.6,43.3,43.2,42,39.9,67
10/16/25,07:52:58,38.6,43.3,43.2,42,39.9,67
10/16/25,07:53:35,38.6,43.3,43.2,42,39.9,67
10/16/25,07:54:12,38.6,43.3,43.2,42,39.9,67
10/16/25,07:54:49,38.6,43.3,43.2,42,39.9,67
10/16/25,07:55:26,38.6,43.3,43.2,42,39.9,67
10/16/25,07:56:03,38.6,43.3,43.2,42,39.9,67
10/16/25,07:56:40,38.6,43.3,43.2,42,39.9,67
10/16/25,07:57:17,38.6,43.3,43.2,42,39.9,67
10/16/25,07:57:54,38.6,43.3,43.2,42,39.9,67
10/16/25,07:58:31,38.6,43.3,43.2,42,39.9,67
10/16/25,07:59:08,38.6,43.3,43.2,42,39.9,67
10/16/25,07:59:45,38.6,43.3,43.2,42,39.9,67
10/16/25,08:00:22,38.6,43.3,43.2,42,39.9,67
10/16/25,08:00:59,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:01:36,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:02:13,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:02:50,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:03:27,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:04:04,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:04:41,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:05:18,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:05:55,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:06:32,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:07:09,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:07:46,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:08:23,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:09:00,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:09:37,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:10:14,38.5,43.2,43.2,41.9,39.9,66.9
10/16/25,08:10:51,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:11:28,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:12:05,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:12:42,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:13:19,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:13:56,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:14:33,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:15:10,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:15:47,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:16:24,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:17:01,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:17:38,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:18:15,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:18:52,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:19:29,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:20:06,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:20:43,38.5,43.1,43.1,41.8,39.8,67
10/16/25,08:21:20,38.4,43,43,41.7,39.8,66.9
10/16/25,08:21:57,38.4,43,43,41.7,39.8,66.9
10/16/25,08:22:34,38.4,43,43,41.7,39.8,66.9
10/16/25,08:23:11,38.4,43,43,41.7,39.8,66.9
10/16/25,08:23:48,38.4,43,43,41.7,39.8,66.9
10/16/25,08:24:25,38.4,43,43,41.7,39.8,66.9
10/16/25,08:25:02,38.4,43,43,41.7,39.8,66.9
10/16/25,08:25:39,38.4,43,43,41.7,39.8,66.9
10/16/25,08:26:16,38.4,43,43,41.7,39.8,66.9
10/16/25,08:26:53,38.4,43,43,41.7,39.8,66.9
10/16/25,08:27:30,38.4,43,43,41.7,39.8,66.9
10/16/25,08:28:07,38.4,43,43,41.7,39.8,66.9
10/16/25,08:28:44,38.4,43,43,41.7,39.8,66.9
10/16/25,08:29:21,38.4,43,43,41.7,39.8,66.9
10/16/25,08:29:58,38.4,43,43,41.7,39.8,66.9
10/16/25,08:30:35,38.4,43,43,41.7,39.8,66.9
10/16/25,08:31:12,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:31:49,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:32:26,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:33:03,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:33:40,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:34:17,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:34:54,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:35:31,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:36:08,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:36:45,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:37:22,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:37:59,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:38:36,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:39:13,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:39:50,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:40:27,38.4,43,42.9,41.7,39.7,66.9
10/16/25,08:41:04,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:41:41,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:42:18,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:42:55,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:43:32,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:44:09,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:44:46,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:45:23,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:46:00,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:46:37,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:47:14,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:47:51,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:48:28,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:49:05,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:49:42,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:50:19,38.4,42.9,42.8,41.6,39.6,67
10/16/25,08:50:56,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:51:33,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:52:10,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:52:47,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:53:24,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:54:01,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:54:38,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:55:15,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:55:52,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:56:29,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:57:06,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:57:43,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:58:20,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:58:57,38.4,42.8,42.7,41.5,39.6,67
10/16/25,08:59:34,38.4,42.8,42.7,41.5,39.6,67
10/16/25,09:00:11,38.4,42.8,42.7,41.5,39.6,67
10/16/25,09:00:48,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:01:25,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:02:02,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:02:39,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:03:16,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:03:53,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:04:30,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:05:07,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:05:44,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:06:21,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:06:58,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:07:35,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:08:12,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:08:49,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:09:26,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:10:03,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:10:40,38.3,42.7,42.6,41.5,39.6,67
10/16/25,09:11:17,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:11:54,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:12:31,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:13:08,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:13:45,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:14:22,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:14:59,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:15:36,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:16:13,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:16:50,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:17:27,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:18:04,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:18:41,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:19:18,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:19:55,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:20:32,38.3,42.7,42.5,41.4,39.5,67
10/16/25,09:21:09,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:21:46,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:22:23,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:23:00,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:23:37,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:24:14,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:24:51,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:25:28,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:26:05,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:26:42,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:27:19,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:27:56,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:28:33,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:29:10,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:29:47,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:30:24,38.3,42.6,42.5,41.3,39.5,67
10/16/25,09:31:01,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:31:38,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:32:15,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:32:52,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:33:29,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:34:06,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:34:43,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:35:20,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:35:57,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:36:34,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:37:11,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:37:48,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:38:25,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:39:02,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:39:39,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:40:16,38.3,42.5,42.4,41.2,39.4,67
10/16/25,09:40:53,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:41:30,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:42:07,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:42:44,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:43:21,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:43:58,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:44:35,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:45:12,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:45:49,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:46:26,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:47:03,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:47:40,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:48:17,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:48:54,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:49:31,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:50:08,38.2,42.4,42.4,41.2,39.4,67
10/16/25,09:50:45,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:51:22,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:51:59,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:52:36,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:53:13,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:53:50,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:54:27,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:55:04,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:55:41,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:56:18,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:56:55,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:57:32,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:58:09,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:58:46,38.2,42.4,42.3,41.1,39.3,67
10/16/25,09:59:23,38.2,42.4,42.3,41.1,39.3,67
10/16/25,10:00:00,38.2,42.4,42.3,41.1,39.3,67
10/16/25,10:00:37,38.2,42.4,42.3,41.1,39.3,67
10/16/25,10:01:14,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:01:51,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:02:28,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:03:05,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:03:42,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:04:19,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:04:56,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:05:33,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:06:10,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:06:47,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:07:24,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:08:01,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:08:38,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:09:15,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:09:52,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:10:29,38.2,42.3,42.2,41.1,39.3,67
10/16/25,10:11:06,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:11:43,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:12:20,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:12:57,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:13:34,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:14:11,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:14:48,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:15:25,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:16:02,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:16:39,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:17:16,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:17:53,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:18:30,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:19:07,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:19:44,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:20:21,38.2,42.2,42.2,41,39.2,67.1
10/16/25,10:20:58,38.2,42.1,42,41,39.2,67
10/16/25,10:21:35,38.2,42.1,42,41,39.2,67
10/16/25,10:22:12,38.2,42.1,42,41,39.2,67
10/16/25,10:22:49,38.2,42.1,42,41,39.2,67
10/16/25,10:23:26,38.2,42.1,42,41,39.2,67
10/16/25,10:24:03,38.2,42.1,42,41,39.2,67
10/16/25,10:24:40,38.2,42.1,42,41,39.2,67
10/16/25,10:25:17,38.2,42.1,42,41,39.2,67
10/16/25,10:25:54,38.2,42.1,42,41,39.2,67
10/16/25,10:26:31,38.2,42.1,42,41,39.2,67
10/16/25,10:27:08,38.2,42.1,42,41,39.2,67
10/16/25,10:27:45,38.2,42.1,42,41,39.2,67
10/16/25,10:28:22,38.2,42.1,42,41,39.2,67
10/16/25,10:28:59,38.2,42.1,42,41,39.2,67
10/16/25,10:29:36,38.2,42.1,42,41,39.2,67
10/16/25,10:30:13,38.2,42.1,42,41,39.2,67
10/16/25,10:30:50,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:31:27,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:32:04,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:32:41,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:33:18,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:33:55,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:34:32,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:35:09,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:35:46,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:36:23,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:37:00,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:37:37,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:38:14,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:38:51,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:39:28,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:40:05,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:40:42,38.1,42.1,42,40.9,39.1,67.1
10/16/25,10:41:19,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:41:56,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:42:33,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:43:10,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:43:47,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:44:24,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:45:01,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:45:38,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:46:15,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:46:52,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:47:29,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:48:06,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:48:43,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:49:20,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:49:57,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:50:34,38.1,42,41.9,40.9,39.1,67.1
10/16/25,10:51:11,38,42,41.9,40.8,39.1,67.1
10/16/25,10:51:48,38,42,41.9,40.8,39.1,67.1
10/16/25,10:52:25,38,42,41.9,40.8,39.1,67.1
10/16/25,10:53:02,38,42,41.9,40.8,39.1,67.1
10/16/25,10:53:39,38,42,41.9,40.8,39.1,67.1
10/16/25,10:54:16,38,42,41.9,40.8,39.1,67.1
10/16/25,10:54:53,38,42,41.9,40.8,39.1,67.1
10/16/25,10:55:30,38,42,41.9,40.8,39.1,67.1
10/16/25,10:56:07,38,42,41.9,40.8,39.1,67.1
10/16/25,10:56:44,38,42,41.9,40.8,39.1,67.1
10/16/25,10:57:21,38,42,41.9,40.8,39.1,67.1
10/16/25,10:57:58,38,42,41.9,40.8,39.1,67.1
10/16/25,10:58:35,38,42,41.9,40.8,39.1,67.1
10/16/25,10:59:12,38,42,41.9,40.8,39.1,67.1
10/16/25,10:59:49,38,42,41.9,40.8,39.1,67.1
10/16/25,11:00:26,38,42,41.9,40.8,39.1,67.1
10/16/25,11:01:03,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:01:40,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:02:17,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:02:54,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:03:31,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:04:08,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:04:45,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:05:22,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:05:59,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:06:36,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:07:13,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:07:50,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:08:27,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:09:04,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:09:41,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:10:18,38.1,41.9,41.8,40.7,39,67.1
10/16/25,11:10:55,38,41.8,41.7,40.6,39,67.1
10/16/25,11:11:32,38,41.8,41.7,40.6,39,67.1
10/16/25,11:12:09,38,41.8,41.7,40.6,39,67.1
10/16/25,11:12:46,38,41.8,41.7,40.6,39,67.1
10/16/25,11:13:23,38,41.8,41.7,40.6,39,67.1
10/16/25,11:14:00,38,41.8,41.7,40.6,39,67.1
10/16/25,11:14:37,38,41.8,41.7,40.6,39,67.1
10/16/25,11:15:14,38,41.8,41.7,40.6,39,67.1
10/16/25,11:15:51,38,41.8,41.7,40.6,39,67.1
10/16/25,11:16:28,38,41.8,41.7,40.6,39,67.1
10/16/25,11:17:05,38,41.8,41.7,40.6,39,67.1
10/16/25,11:17:42,38,41.8,41.7,40.6,39,67.1
10/16/25,11:18:19,38,41.8,41.7,40.6,39,67.1
10/16/25,11:18:56,38,41.8,41.7,40.6,39,67.1
10/16/25,11:19:33,38,41.8,41.7,40.6,39,67.1
10/16/25,11:20:10,38,41.8,41.7,40.6,39,67.1
10/16/25,11:20:47,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:21:24,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:22:01,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:22:38,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:23:15,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:23:52,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:24:29,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:25:06,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:25:43,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:26:20,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:26:57,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:27:34,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:28:11,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:28:48,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:29:25,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:30:02,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:30:39,38,41.8,41.7,40.6,38.9,67.1
10/16/25,11:31:16,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:31:53,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:32:30,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:33:07,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:33:44,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:34:21,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:34:58,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:35:35,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:36:12,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:36:49,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:37:26,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:38:03,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:38:40,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:39:17,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:39:54,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:40:31,38,41.7,41.6,40.6,38.9,67.1
10/16/25,11:41:08,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:41:45,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:42:22,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:42:59,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:43:36,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:44:13,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:44:50,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:45:27,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:46:04,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:46:41,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:47:18,38,41.6,41.6,40.5,38.9,67.1
10/16/25,11:47:55,38,41.6,41.6,40.5,38.9,67.1
